date,title,url,snippet
2023-07-07 07:00:00,Almost half of adults will opt out of sharing health data with the NHS if Palantir gets the £480m Federated Data Platform contract – read our report to parliament on seven key risks - foxglove.org.uk,https://news.google.com/rss/articles/CBMingFBVV95cUxPdTNKTUZjTHJ4cW1HNE5qTWtFd2VRZ2ZsX0VQdzdqa3NWMDRod3VEemMtajZqbVRoaXJabkJEXzlUUTA0dzBJX2pPMG8wQk1DYnBiaE8xUGNEMUdFUmFXZ2FxNVpmWWZoVVV3aWFTMWtJaFNpcWVMazFtVUdMMXdlZVFpTFlYMi1SNGRDSjZXZ3M0ZWEybUdsMW11VlBOdw?oc=5,
2023-07-10 07:00:00,Deputy CDAO Greg Little to depart Pentagon for Palantir - DefenseScoop,https://news.google.com/rss/articles/CBMilwFBVV95cUxNR2s2SzN0VnJ1X0NnOFZZQjhlb2hhVGl6dWlGTXE2aWtQdExucFhIaGZDY05hZnZoSzRlNXlDWk1FeVJWSVl1WEFMRjM4eGRMV25ISjFnY19ONTZJTWh5SWpUMjNINFpfcVFCOHcwdHBNem1wcHRldXhIYzd5aXFpajdaeG1EVldKT3hsV01GemN3S3BDc3dn?oc=5,
2023-07-12 07:00:00,Palantir Expands Partnership with Carahsoft to Deliver Apollo Platform to the Public Sector - Palantir IR,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPWUgwXzRXZFBHbm9vbmJKV29sbXZvdnkyQ2F6ZkNQLXVESmtrVHphVzhCOG51aDdSbjlSMlBmeW0zSG5Md0xHSmliaV9ZS0tXNTI5cGxwcV8tcEdNS0ZiVzc5OWhkWi1TT1ZJZVBjLU9vTDdWZ3ZSUVY5blNtVlR5ZjJNZEdVbEVGVnNsRWVvaFE4LUNCY0c1VGJNTnoyUWt0Z3BhbWlkRnZUS2VDa0N0MGpRUDU4V2RMd0ltaENzZ2xxYldPR2hTV1doLXRrV202NjY1NHM4Wnc?oc=5,
2023-07-12 07:00:00,"Palantir and Toronto-based startup, AirMatrix, Announce Partnership - Palantir IR",https://news.google.com/rss/articles/CBMitgFBVV95cUxOczhpeXN3SXFXc0ZrdDVBQ3ZPTERZZ29RQ1htUkhqY0Q2RFAtVWRaV2FwNF9Bdnd4UlZiVUprc2tkbVR5a05pVkh1NzFBdzR6M0NlLU9aZ2p2NGRiSFhnTWRCS2xvZWVwUE5RS2Z0VTdxa1JUcnZoT190ZlUxdF96bldWSlFHT1JSMXdScExUeEFkNXFQY2xQVDVnazAxQl9RNDV2bmh3VWlDS2RIOHY1alZURktXZw?oc=5,
2023-08-03 07:00:00,WesTrac and Palantir Renew Australian Partnership for Five Years - Palantir IR,https://news.google.com/rss/articles/CBMitAFBVV95cUxNVHRYSWZOdkM1WWJnMDd2WTJzWDdoaFJzV0NycHM0QklwX09GNGdVSXpyc3ZQbzAyQlFwdHZ6eXkxRzR4VHVaNG5CTlljWUdlck1VcFFBeFpZMlYtanpzUVI5R1l6V1FlWUR6MFBiXzY4ZnRDMnR0S0RDRXcyNERzN0J5aTk4bmpoWFNlUTY0ZjdVWEtrNWVYQ1ZhQkZyTzhWOGtsanRpbzl0blNRdW9JeTh0bUc?oc=5,
2023-08-07 07:00:00,"Palantir raises revenue target on AI boost, announces share buyback - Reuters",https://news.google.com/rss/articles/CBMiuwFBVV95cUxOS3BRbmFSQU4tVEt0RWRMcWZIM0I2Y2VnbnI4YjVJNDVhQ1pyNlR6bVZnSXdQdWw1dTlxbVhNU0xmUUdSMERfTE5tY19BR19vY3RYWExjMHdSODlTMFZIZVpEdU9ZcTd3b0FVWlQtOTNmMmpxTUdzc1daSW9wUVpqaC1nbEF2RWZjbXZQZThPdGthTGNnRlV4bmhnOW45NlRLYW8zVUQ0OFhSbWRiZF9nZ0pEcVluelhEWjk4?oc=5,
2023-08-09 07:00:00,Palantir Expands Presence in Industry Entering Multi-Year Partnership with Azule Energy - Palantir IR,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQZUdBVVF0dmQ5V1pPdmp0X3NBUE9haWZMdkxtRkhsbFRMMnA0ekJlNEVTSGhyUGlFZ0pDRXlzVmZNZVA2cHRyRXJwVnpqa3NQUFZlZndpVm1PamdHd2RmVHp4OVp6V0t4dWpiZU4yalRydHF5ZWF6dDh1VzdEMFZlQ1ZRTWpGU0pYbXQtaGdhRkpKV1JyS3JROWNnNm51dllKandLc3Q0WlRVekhsUWtfaHdJX3hzTEhoclRid3pGTVVrQi14dTVlOTdjbHJWMVRpV1RZ?oc=5,
2023-08-21 07:00:00,"Palantir NHS contract: Trump donor’s firm was shoo-in for data deal, emails suggest - openDemocracy",https://news.google.com/rss/articles/CBMinwFBVV95cUxNRjVkRUdHZFVieWsxaFBDaWFtdEZ3RFpFYnR3UmoyS0V2c3hiN09GeER0YlltNU5qbVh0QnJqOHUyX01HZzk5R3RVUUpwak9obllLS29TQUd6UDR6ZklqSWZERzE3eVRWSUtTUVN1RW5MblpjWEh4VWFGYU5PZ3dvWDlwNjk2VENzT0pjdGx4S1RRUUhHVG1MclFWQWVPLTA?oc=5,
2023-09-06 07:00:00,Palantir won £27m government contract without tender - Computing UK,https://news.google.com/rss/articles/CBMikAFBVV95cUxORUVZaXlxR1Z0Yy1oRTktcTlQLUN0UlJVWnYyN0pNVF80c2pyR25KcE1nc2NSY2pWVGpBVlVxdE1VSVB2WG5ucUFId0pJVWVjMnZnWXVoSGd2RDVjQ2J0YzJvdFVkVFVjUEtqSVZKU3ZvT2FvdDZVU0FaMmMzWkQ0NkZkVi1pSzhKNmFvUXpHTXg?oc=5,
2023-09-13 07:00:00,"Palantir Technologies Signs Partnership With Titan Defence Firm, Babcock - Palantir IR",https://news.google.com/rss/articles/CBMivgFBVV95cUxNYUZYTGZzSXlxbWFlcmM1d0pFMTNPb2Uyb19XYU0xdjM2RmNycFFyTy1qTFNJeV9HM0tZVnk4bjVHY000NTlmQ2JRWjNSVHlwSjBYaFhmbEhjYzM0ZnJ2bTJFakdVTGJPeGdHWGRub1lZNWczMjM4ODBubXd4VmJDZE8wYVI0Q2YzOUpOdTZaVUJPZEZ4OEdObkYwVWRlMjlKNElGd21VOVJNcHFyWFVmbi1uRVpTY1BiOHNEVV9n?oc=5,
2023-09-15 07:00:00,The Pentagon is moving its whistleblower-hunting system to Palantir's cloud - Jack Poulson | Substack,https://news.google.com/rss/articles/CBMid0FVX3lxTFBRckp4MnoxUVZkbkpoajc5UzdjRDdST1QwUE5VV1RYUUowaUowRHZ1Q3Vla0F2bUkxZmRqY1BwekZYUFNkdXViU21qWlU5WVZwdTE5QlRvbmY4MzFMaVNBTUlnRDM4RFQ0U2tzM0NKYTZsMEdIRWFZ?oc=5,
2023-09-21 07:00:00,CAZ Investments Selects Palantir for its Artificial Intelligence Platform (AIP) - Palantir IR,https://news.google.com/rss/articles/CBMixgFBVV95cUxNbEFWUXF5TDAybmlqenhncHF6MU1CUEVfZ2c4ekw5TllUN1hqNm9yNjJEWHBpaVpNaDZVRVE0SDEzZjdKbWt6WkdXekdqekI3V0tHVkVvc2c4bDFfSjR6ZE5mZ1pEdWpVRjFVN3NfWEdYb0VJbmZza1RFa3duVnpuN2liOHdMakludkwyR3pqV3hiZmgxRGJmeTRQZHF6LUZuY3dRMHF6OHhxQ3NHM053S2o5aEVmMDgtc2tmMjM4NUZmbWJKZkE?oc=5,
2023-10-02 07:00:00,Palantir Technologies signs contract with Pope’s hospital - Il Fatto Quotidiano,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOTDYzSWg0Z2RhaUxhdUNSSnItazFxT3dvaWdhY2VxSEpuOThOenZZOEVYc1JlSFhGd0NUVTZHdEdIV3JjMjZveTlWOHU4ZDV1a090cFVHNGpQM09uS1pBS2NhdjZhQWVMLUY5SzFQMEJ0WnZVMmtrbmtqdVhkMkFGSnhLMU9GcHFRb044dVRwcjU0aUZseTlhSXk1Z1VRenBpalBGQ0JtRkZwRXFDQVkwbjc5RWE3TmVWcUoyNGFHU1ZubW0yYWpCag?oc=5,
2023-10-10 07:00:00,Army Awards Palantir AI/ML Contract in Support of JADC2 Capabilities - Palantir IR,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPN2I3Q084ZlA3b0RmTmJCUEhnTVRSOV9reHVKaUxrdGNHaHY4blNpV0dXX3RPbUxnT0d5MVlIWEJsMy0tVTJwOEtpTmxQZ095Z0tEdkF5UTNCNGpVMXZnaURYb2tvTkUxSkpNbDJBQUhSZ1RoSzZJSHFNVkhaX2ZOYlhPdFYyUjJQWjlsQ1F4S2VFQWQ0b1JYaHhLTW8xYTJaMHFnSHpraUhGWFpMUFYwTWhkX1pOTlZs?oc=5,
